X [s],L_Quad: EMG 1 [Volts],L_Hamstrings: EMG 2 [Volts],L_AnteriorTibialis: EMG 3 [Volts],L_Calf: EMG 4 [Volts],R_Quad: EMG 5 [Volts],R_Hamstrings: EMG 6 [Volts],R_AnteriorTibialis: EMG 7 [Volts],R_Calf: EMG 8 [Volts],L_Quad: Acc 1.X [g],L_Quad: Acc 1.Y [g],L_Quad: Acc 1.Z [g],L_Hamstrings: Acc 2.X [g],L_Hamstrings: Acc 2.Y [g],L_Hamstrings: Acc 2.Z [g],L_AnteriorTibialis: Acc 3.X [g],L_AnteriorTibialis: Acc 3.Y [g],L_AnteriorTibialis: Acc 3.Z [g],L_Calf: Acc 4.X [g],L_Calf: Acc 4.Y [g],L_Calf: Acc 4.Z [g],R_Quad: Acc 5.X [g],R_Quad: Acc 5.Y [g],R_Quad: Acc 5.Z [g],R_Hamstrings: Acc 6.X [g],R_Hamstrings: Acc 6.Y [g],R_Hamstrings: Acc 6.Z [g],R_AnteriorTibialis: Acc 7.X [g],R_AnteriorTibialis: Acc 7.Y [g],R_AnteriorTibialis: Acc 7.Z [g],R_Calf: Acc 8.X [g],R_Calf: Acc 8.Y [g],R_Calf: Acc 8.Z [g]
5.61,-1.0645519038462311e-05,-2.9283269230768614e-05,-3.3605384615385e-05,-7.28852903846231e-06,4.6481305769261653e-07,-9.12196192307646e-06,-5.164590961538771e-06,-8.708792692307846e-06,-1.9613711111111114,1.1252644444444442,1.74205,-1.9815133333333332,1.0903477777777777,1.8987122222222224,-1.8870711111111114,1.0388722222222222,1.9045255555555554,1.972565555555556,1.0590133333333334,-1.9470544444444442,1.996735555555556,1.0970644444444442,1.6440277777777779,-1.7335433333333334,1.0782666666666665,1.9430233333333335,1.8799155555555558,1.0420077777777776,1.8951300000000002,-2.02807,1.0196277777777778,-1.8799155555555558
5.62,-1.868294615384536e-05,-2.4886840384610817e-05,-3.6623428846152056e-05,-1.810192692307732e-05,3.666859807692705e-06,-1.51064e-06,-6.93023826923067e-06,-3.91217615384536e-06,-1.9780851851851844,1.0990037037037033,1.7587581481481482,-1.9755518518518518,1.058122592592591,1.9070618518518516,-1.9109466666666675,1.0329077777777775,1.9021403703703708,2.0035966666666676,1.0602103703703707,-1.911247037037036,2.037319259259261,1.0636451851851842,1.654768518518519,-1.7466781481481484,1.0651318518518518,1.9442174074074068,1.9133348148148157,1.0288818518518517,1.9285492592592608,0.3877670370372166,1.037532962962964,-1.9181051851851865
5.63,-5.881175769230813e-06,-2.2982388461540666e-05,-3.366023076923024e-05,-1.1142608076922371e-05,-7.307900384616002e-06,9.205886923076747e-06,-2.8017938461534933e-06,-2.3950800000003088e-06,-1.96988,1.0904966666666673,1.7319022222222225,-1.9952433333333328,0.9972485555555566,1.9091514814814818,-1.9264648148148142,1.0309714814814817,1.910941851851851,2.0191148148148144,1.0727433333333327,-1.8927429629629633,-2.0411966666666674,1.04738,1.6807348148148142,-1.766817407407406,1.0721470370370367,1.9237796296296308,1.9116896296296308,1.0284333333333326,1.9615214814814816,1.7498055555557357,1.0718485185185183,-1.958685555555555
5.64,-6.726881538461627e-06,-2.2388469230769386e-05,-3.389263846153837e-05,-1.1491207692300196e-06,-4.7643353846152524e-06,-3.301465384615464e-05,-8.973479230769187e-06,-1.437049230769244e-05,-1.96988,1.07558,1.7416077777777765,-1.9833044444444472,0.970392444444445,1.9076588888888886,-1.9331722222222227,1.0294788888888886,1.936306666666666,2.0347777777777774,1.0898988888888888,-1.8830411111111114,-2.0240411111111114,1.0518577777777773,1.700869999999999,-1.8123266666666649,1.081843333333333,1.8924444444444455,1.8691711111111131,1.0545388888888878,1.9510788888888897,-2.0517888888888893,1.0621522222222235,-1.9542133333333351
5.65,-1.7382084615384253e-05,-2.162672884615482e-05,-3.161375192307474e-05,-1.15816e-05,-2.2562813461542097e-06,1.1652618653849792e-05,-1.7591871153847367e-06,-2.6178044230763166e-06,-1.978387407407408,1.0757292592592593,1.7890477777777782,-1.9231825925925898,0.9759125185185197,1.9048233333333324,-1.9206448148148139,1.03529,1.958536296296297,2.04642,1.0581174074074058,-1.8833388888888916,-2.0347777777777787,1.0517081481481485,1.707881111111111,-1.8454474074074079,1.0754307407407406,1.876931481481481,1.8360448148148139,1.07155,1.946157407407408,-2.050598888888889,1.0264940740740731,-1.9209429629629622
5.66,-2.53452e-05,-1.2358317647056142e-05,-3.1802488235294734e-05,-1.0202591764705161e-05,-4.025088823529825e-06,-4.541801686278534e-06,-5.9602905882350886e-06,-6.295990588235088e-06,-2.0067318518518524,1.07961,1.8027744444444445,-1.8485774074074068,1.0135129629629633,1.8872203703703703,-1.882747777777777,1.0332055555555555,1.9925570370370378,2.04850962962963,1.0148566666666663,-1.9752477777777795,-2.04850962962963,1.0636392592592594,1.6998307407407407,-1.8529059259259257,1.07155,1.862901111111111,1.8169492592592593,1.065281111111111,1.9682381481481486,-2.0586492592592593,0.9987425185185181,-1.9116888888888892
5.67,-1.2253e-05,-3.27306e-05,-4.11231e-05,-1.02388e-05,-3.35698e-06,-1.561e-05,-2.85344e-06,-1.09102e-05,-2.05447,1.07961,1.77652,-1.83291,1.03127,1.87723,-1.83694,1.02321,2.04642,-2.05447,0.999039,2.05447,-2.04642,1.06349,1.70803,-1.84097,1.08363,1.82889,1.85708,1.03932,2.00613,2.04239,0.982925,-1.92557
5.68,-1.5702152941174695e-05,3.0969800000199007e-06,-2.992982156862514e-05,-6.664602352942775e-06,-8.724868823530122e-06,3.6893913725497306e-06,-4.067874117647592e-06,-9.215188235116433e-08,-2.052832962962965,1.0339514814814847,1.76413148148148,-1.84097,1.04320074074074,1.8433581481481498,-1.7971025925925947,1.02112037037037,-2.0367229629629646,-1.9710737037037094,0.999039,2.02045888888889,-2.026722592592595,1.0296229629629647,1.7496585185185152,-1.8051625925925947,1.09363037037037,1.79292851851852,1.9010966666666653,1.02321,2.01016,2.012552962962965,0.978897,-1.9292966666666653
5.69,-1.3408582692306699e-05,-2.2065717307696276e-05,-4.09875288461555e-05,-4.893447884616708e-06,5.293683653859386e-07,2.02710653846134e-05,-1.1620315769224153e-06,-1.36732692307732e-05,-2.00747296296296,0.9802397037037007,1.7957648148148166,-1.84097,1.0628933333333348,1.8096351851851833,-1.78457,1.027090740740741,-2.02628,-1.8911003703703664,0.999039,2.0297033333333347,-2.0025574074074064,0.9959051851851831,1.7994962962962988,-1.7809877777777767,1.099600740740741,1.765175925925924,1.8861751851851833,1.02321,2.01016,1.9904677777777766,0.9711384074074068,-1.968686296296299
5.7,-1.4189730769230812e-05,-4.4557507692307364e-05,-2.877966923076976e-05,2.0722907692307363e-05,-1.5881092307691867e-06,-5.610038461538488e-05,-2.711399999998457e-07,-2.7759707692308134e-06,-1.9707755555555555,0.9663638888888889,1.8324677777777778,-1.8799122222222222,1.0912422222222222,1.76846,-1.7993422222222222,1.056331111111111,-2.033882222222222,-1.9054255555555555,0.9793441111111111,-2.06253,-2.0155333333333334,0.9811347777777778,1.83605,-1.7671166666666667,1.113178888888889,1.7313088888888888,1.802032222222222,1.0406633333333333,0.2246933333333332,1.968088888888889,0.9462221111111111,-2.014638888888889
5.71,-1.497733461538488e-05,-5.926370769231007e-05,-3.9341307692306985e-05,-5.758516923076129e-06,-3.1762284615383733e-06,1.1426661538462773e-05,-1.29244e-05,-1.2859842307691865e-05,-1.9692829629629633,0.9894900000000008,1.8332085185185185,-1.9008029629629632,1.0919885185185185,1.7721914814814814,-1.838881111111112,1.0637885185185185,-2.045822962962963,-1.951681111111112,0.9711383703703703,-2.06253,-2.040898148148149,0.9751664444444442,1.8860277777777794,-1.741751851851851,1.1460011111111121,1.6790922222222207,1.7423488888888878,1.0548429629629632,-2.023741851851851,1.9546648148148145,0.8969865555555543,-2.05267962962963
5.72,-2.052603269230759e-05,-4.463496730770024e-05,-2.8776476923076427e-05,-1.1836588461535187e-05,-6.40409307692268e-06,-2.5015976923060055e-06,-2.033559038462531e-06,-1.3327850000000893e-05,-1.9965833333333327,1.0103796296296292,1.8451451851851843,-1.930491481481481,1.0593148148148157,1.7999396296296293,-1.8578303703703707,1.050514444444445,-2.011507407407409,-0.3558374074075852,0.9709889999999992,2.0511903703703704,-2.06253,0.9529359629629641,1.9776392592592562,-1.7144481481481482,1.1894166666666652,1.576887407407411,1.6658077777777798,1.0797551851851843,-1.9825611111111126,1.93362,0.8578960000000009,1.9924085185185234
5.73,-1.0839190961540557e-05,2.3240678846329838e-06,-2.612634807692182e-05,-2.489329615384364e-05,-2.40799192307818e-06,1.332786346153448e-05,-5.6326286538463635e-06,-2.146533269231817e-06,-2.0132944444444454,1.0223144444444454,1.867826666666668,-1.93765,1.0545444444444454,1.8011366666666662,-1.817246666666662,1.04335,-1.99002,2.0003166666666603,1.0044138888888918,2.0392555555555547,-2.0446277777777757,0.8884823333333267,-1.5912111111115865,-1.7263888888888907,1.2407411111111153,1.4694622222222147,1.5822611111111036,1.0988544444444455,-1.930045555555551,1.9264644444444434,0.8423795555555551,1.87543666666666
5.74,-1.0051625000000727e-05,-2.382165769230875e-05,-3.3957196153847085e-05,-8.140686923077783e-06,-3.98964538461512e-06,-4.906357307685691e-07,-1.15945115384622e-05,-8.495752307692441e-06,-2.0292614814814818,1.0106759259259253,1.89334,-1.988231481481484,1.0509622222222217,1.8051640740740746,-1.7529407407407398,1.0543914814814819,-2.0397059259259276,1.9558533333333326,1.0126125925925928,2.0065840740740746,-1.9801762962962943,0.7913529999999973,-1.9540659259259232,-1.7322,1.281921851851853,1.41456074074074,1.482739629629627,1.0982574074074072,-1.869767037037036,1.9219840740740746,0.844468148148148,1.7847229629629615
5.75,-2.245301538461627e-05,-4.590026923077205e-05,-4.092937692307674e-05,-1.356997692307904e-05,-4.712692307691249e-06,-2.0593853846153494e-05,-1.407348384614679e-06,-7.837272307694248e-06,-2.051486296296295,1.00307,1.8796166666666674,1.4293251851850077,1.0364840740740744,1.826501851851851,-1.7436929629629627,1.0663259259259257,1.441119629629449,1.9422770370370372,1.0117170370370372,-1.4414151851850074,-1.9360081481481488,0.7189918518518537,-1.8482792592592627,-1.7287755555555557,1.3074303703703698,1.3744248148148162,1.3941155555555582,1.0991529629629628,-1.8502225925925928,1.9433218518518511,0.8316373703703709,1.733550370370372
5.76,-1.7804911538462202e-05,-4.51449442307689e-05,-1.772103653846077e-05,5.373757307692153e-05,-3.9670501923074165e-06,-1.4460853846178105e-06,6.21042e-06,-1.42542884615378e-05,-2.0517866666666666,1.0164933333333332,1.8356033333333333,0.6781066666666664,1.05275,1.83426,-1.7966600000000001,1.0688633333333333,2.03836,1.94974,1.0070966666666665,-1.99002,-1.9604833333333334,0.7170516666666666,-1.7348866666666667,-1.73623,1.3159366666666668,1.31057,1.3468233333333333,1.1051233333333332,-1.8154566666666667,1.95511,0.8110473333333333,1.6596933333333335
5.7700000000000005,-9.067087884614116e-06,1.5429324999609423e-06,-4.418953076923939e-05,-2.5409757692308706e-05,-1.0748815384612848e-06,1.0658430961531868e-05,1.17494e-06,-1.5600286538452155e-05,-2.0449274074074077,1.0469340740740751,1.7678611111111093,-2.0000185185185173,1.066773703703704,1.8596192592592595,-1.8763281481481504,1.0536470370370365,2.031792592592592,1.9398888888888886,1.0348440740740752,-2.006430370370371,-1.9968877777777791,0.7462949259259266,-1.6755096296296288,-1.7508574074074077,1.3245937037037039,1.261335925925925,1.3381662962962961,1.1110855555555559,-1.7718892592592574,1.9709248148148155,0.7925468888888881,1.6026992592592575
5.78,-1.7198076923076592e-05,-7.482202307693112e-05,-1.8889530769229666e-05,7.876015384904305e-07,-1.1788176923077474e-05,-2.149764615384395e-05,-7.617777692308133e-06,-1.1504132307694072e-05,2.035676296296293,1.0803533333333348,1.74026,-1.9304885185185165,1.07155,1.874841851851851,-1.90945,1.0485740740740743,2.036718148148149,1.9139277777777768,1.061848148148149,-2.0234440740740745,-0.8323803703700146,0.7489807407407383,-1.5953851851851817,-1.7772633333333347,1.3502533333333349,1.1809129629629584,1.3342885185185165,1.0878122222222186,-1.7302625925925907,2.0125481481481486,0.7422665185185129,1.499603703703698
5.79,-7.320812307691116e-06,-2.6616992307690225e-05,-3.4267073076924065e-05,-6.636499615386799e-06,-4.19623e-06,8.889555384614492e-06,-7.488615384593552e-07,-2.120069615384556e-05,2.0132944444444445,1.0948244444444444,1.7496633333333333,-1.919748888888889,1.0746844444444443,1.8848344444444445,-1.8937855555555556,1.0608055555555556,2.0329866666666665,1.9210922222222222,1.06752,-2.0388100000000002,2.0065855555555556,0.6602072222222223,-1.47618,-1.8042644444444444,1.367858888888889,1.1189922222222224,1.2671522222222222,0.9999327777777778,-1.71609,1.9837566666666666,0.634246,1.4166522222222222
5.8,-1.597797884615378e-05,-2.0016030769230913e-05,-3.23949e-05,-9.451202499999778e-06,-3.6184449999999226e-06,5.171044807692374e-06,-4.07679826923067e-06,-3.89280884615378e-06,0.9872537037039235,1.0967648148148146,1.7330981481481487,-1.9072137037037051,1.09975,1.922880740740739,-1.8609633333333342,1.065430370370371,2.0009085185185196,0.9688996296298449,1.0605048148148146,-2.0449225925925956,2.017620370370368,0.5342828518518546,-1.252823333333345,-1.8197851851851854,1.3797970370370367,1.0884088888888905,1.1300400000000055,0.8429759629629685,-1.673720370370371,1.8603640740740783,0.5004142592592657,1.3757670370370365
5.8100000000000005,-1.82956e-05,-5.3337315384612606e-05,-4.094233846153753e-05,-3.1432990384609595e-05,-1.1458940384615616e-05,-1.1090961538462464e-05,-8.46670500000081e-06,7.772712499997684e-06,-2.0056870370370317,1.0967648148148146,1.7032611111111087,-1.8594729629629594,1.09975,1.943769629629629,-1.8520151851851854,1.0534970370370362,1.9800270370370363,-1.9375003703703624,1.0664751851851855,-1.9404855555555478,2.0474648148148145,0.4716191481481453,-0.9753159259259121,-1.822770370370371,1.3887451851851855,1.0317125925925883,1.0196325925925884,0.69676114814814,-1.718475925925932,1.7857640740740723,0.3571831481481418,1.3966559259259277
5.82,-1.5532530769231388e-05,-3.2156080769225985e-05,-2.852790000000139e-05,1.2872763076942218e-05,1.2136746153843067e-06,-5.53902e-06,-7.701702692307846e-06,-1.79599e-05,-1.909006666666665,1.08363,1.6646177777777769,-1.815458888888888,1.0849755555555554,1.9645122222222235,-1.889307777777779,1.0491711111111113,1.9340722222222206,-1.8857277777777783,1.06349,-1.8517088888888882,1.9833077777777766,0.46863511111111184,-0.9677074444444477,-1.8839400000000024,1.374569999999999,0.9220516666666639,1.033058888888889,0.6087331111111106,-1.8060611111111118,1.815012222222224,0.18217255555555356,1.45022
5.83,-1.6797861538462203e-05,-1.950928461538947e-05,-2.80566230769244e-05,-2.064541538462112e-05,-6.597766153845933e-06,-5.551938461536256e-07,-1.0974758461527435e-06,-1.544209230768514e-05,-1.8538033333333326,1.11481814814815,1.608368888888887,-1.7853162962962956,1.078415925925926,2.0219474074074086,-1.9401903703703718,1.0611048148148152,1.862158888888887,-1.9184085185185196,1.0719977777777783,-1.8442537037037043,1.94571,0.5129474814814831,-1.1348107407407457,-2.0092662962963,1.3154929629629608,0.8216409999999983,0.9882958518518487,0.5876957407407403,-1.853205185185187,1.8793125925925935,0.1402474814814822,1.4275396296296283
5.84,-2.0577694230769198e-05,-4.9150778846154076e-05,-1.3560263461538363e-05,4.360207500000662e-05,-1.0303361730769098e-05,-1.5538986538461338e-05,-4.4028146153848805e-06,4.5254742307689e-06,-1.9178111111111071,1.1822566666666654,1.5559966666666674,-1.7202648148148176,1.0697588888888885,-2.0482111111111116,-2.007778148148146,1.06349,1.8567896296296287,-1.9243696296296309,1.1112392592592575,-1.8578262962962961,-2.0380588888888926,0.6208179629629571,-1.3204140740740617,2.0519407407407404,1.2329803703703712,0.8790820370370349,0.8396940370370376,0.5811311111111118,-1.9310825925925923,1.7980044444444507,0.1757569629629633,1.4682685185185171
5.8500000000000005,-1.2466040384613895e-05,-2.929937499999747e-05,-4.162340576923032e-05,-2.7365855769231662e-05,2.85344e-06,5.810157692337465e-08,-7.785620961539652e-06,6.249154423082282e-06,0.6982533333336876,1.2299966666666695,1.548243333333334,-1.6355233333333292,1.1118366666666708,-2.032986666666666,0.6646833333336906,1.074236666666668,1.875886666666667,-1.863799999999995,1.184346666666672,-1.8530566666666657,-1.992703333333337,0.7318223333333337,-1.7080333333333546,-0.6512533333336901,1.1950833333333304,0.9480123333333372,0.7976196666666624,0.562630666666666,-1.9457100000000012,1.6100133333333242,0.18530533333333546,1.5213833333333369
5.86,-1.8670030769230174e-05,-3.03807e-05,-3.926383846153608e-05,-3.0187030769228586e-05,4.790160769231961e-06,-5.306613846157419e-06,-4.661043076915932e-06,-1.3027692307690719e-05,1.9470477777777746,1.2807285185185207,1.567187777777779,-1.6213474074074092,1.1897118518518535,-2.0292637037037045,2.001660740740742,1.1177988888888908,1.8482851851851838,-1.8260525925925928,1.245065555555558,-1.8512688888888884,-1.3186270370368716,0.5571100370370231,-1.803221851851849,-1.8329133333333238,1.17226,0.9509966296296274,0.8050792222222316,0.6824373703703744,1.9821111111111027,1.6350748148148206,0.317347111111118,1.7002781481481555
5.87,-1.5332361538461076e-05,-2.8211561538460477e-05,-4.127803846153952e-05,-5.24851538461512e-05,-3.460274230769363e-06,-3.82179538461512e-06,1.5132273076922679e-05,-6.47510653846134e-06,1.8624559259259246,1.3532388888888907,1.5988222222222226,-1.6962459259259284,1.2434303703703717,-2.0489574074074075,2.0425366666666678,1.1648007407407417,1.8106803703703698,-1.870958518518521,1.3134029629629642,-1.8333640740740735,1.7157907407407298,0.16173202962962194,-1.8370914814814872,-1.4802040740740636,1.1671851851851849,0.8734129259259239,1.172112592592604,0.7918009259259279,1.704153333333326,1.8573844444444512,0.5653163703703774,1.934816296296302
5.88,-1.3030898076924234e-05,-3.455758269230785e-05,-4.525474807692493e-05,2.914123653845536e-05,-3.4861009615387705e-06,-1.1433117307692154e-05,-2.7888807115363007e-06,-9.00575807692354e-06,1.8633544444444443,1.38173,1.5853911111111112,-1.7698,1.2385033333333333,-2.0294055555555555,-1.97077,1.19643,1.782331111111111,-1.9479466666666667,1.3159388888888888,-1.8637955555555556,1.964511111111111,0.3437556666666666,1.9009522222222222,-1.1118344444444446,1.1400322222222223,0.8191045555555556,1.5764377777777778,0.8199995555555556,1.460511111111111,-1.9595833333333332,0.7940384444444444,-1.9909122222222224
5.89,-1.6336259615387426e-05,-2.3782975000008247e-05,-1.2065782692309567e-05,-1.2446673076923826e-05,-6.404093076923827e-06,-4.551297307690433e-07,1.1468609423099229e-05,-2.324105769200778e-07,-0.38657444444409883,1.3530840740740784,1.5030355555555608,-1.8664814814814783,1.174047037037039,-2.034184814814813,-1.8382811111111175,1.1749425925925958,1.8109829629629608,-2.0171733333333304,1.2276129629629697,-1.8566340740740783,-0.3964251851848515,0.589635962962952,1.6395537037037133,-1.0485722222222174,1.0600648148148217,1.025595222222203,1.8366422222221996,0.781804592592596,1.402025185185187,-1.642087037037048,0.871622444444443,-1.8190366666666742
5.9,-1.639760384614948e-05,-8.263995769234966e-05,-4.464785384616015e-05,-2.2924288461541128e-05,-8.921833076922106e-06,-1.67849e-07,-3.7256092307686245e-05,-5.248519999998302e-06,-1.7565237037036896,1.2135892592592463,1.4685666666666741,-1.9573507407407449,1.0934833333333258,2.0446296296296276,-1.7592066666666653,1.1082492592592552,1.7988996296296274,2.044780370370364,1.1104888888888826,-1.745634074074071,-1.9233240740740665,0.5842648148148102,1.5398892592592461,-1.1934433333333392,0.883558629629617,1.3568192592592727,-1.9440640740740578,0.7906068148148208,1.394865555555552,-1.4523088888888915,0.9429401851851951,-1.588527777777765
5.91,-7.91473538461556e-06,-2.675256923076881e-05,-2.9115369230769184e-05,-2.0490538461537977e-05,-7.579035384615561e-06,-3.963824615384748e-06,-1.6010246153846307e-05,-8.482840769230813e-06,-1.5804644444444444,1.0173911111111111,1.6185166666666666,-1.9998711111111112,0.9815811111111111,2.0177722222222223,-1.751001111111111,1.0500622222222222,1.7787533333333334,1.9313877777777777,1.0053044444444443,-1.7277266666666666,-1.9121388888888888,0.546965,1.357118888888889,-1.2523822222222223,0.7201851111111112,1.5209377777777777,-1.6852066666666667,0.9166808888888889,1.3016155555555557,-1.5500311111111111,1.1346633333333334,-1.4005333333333334
5.92,-1.2514432692307742e-05,-3.0538890384615766e-05,-4.5997105769230803e-05,-6.458943846152969e-06,-6.3589026923075935e-06,-4.0348357692308024e-06,8.715244230762285e-07,-7.714609423076891e-06,-1.594343333333337,0.9517424074074087,1.7526481481481486,-1.9652533333333326,0.9341373703703698,2.021354814814814,-1.8038229629629665,1.021270370370368,1.819634814814818,1.8529107407407406,0.942641,-1.797853703703705,-2.047018148148144,0.6687113703703752,1.3736785185185234,-1.2495474074074036,0.6475250000000036,1.5686825925925898,-1.444699629629623,1.049021111111113,1.22463,-1.7548862962962994,1.3750211111111175,-1.2468618518518448
5.93,-1.5613241176471048e-05,-2.1389243137259144e-05,-1.3197562352950003e-05,-8.724868823528953e-06,-8.458283137264071e-07,-1.6817811764710467e-06,3.0976452941177616e-05,-1.1815268235303286e-06,-1.7363833333333283,0.9872518888888882,1.7520466666666672,-1.9518296296296294,0.9204104074074075,1.9709251851851874,-1.9061711111111095,0.9603960000000009,1.9121362962962947,1.8573833333333327,0.9572627037037025,-1.839332962962962,-1.8784151851851918,0.8382015925925872,1.4909525925925917,-1.153757037037038,0.806571888888882,1.4502159259259306,-1.2134418518518593,1.0896003703703707,1.239252222222221,-1.7790529629629663,1.5731588888888839,-1.0290270370370425
5.94,-1.2253e-05,-2.97093e-05,-3.05486e-05,-1.25887e-05,-4.69978e-06,-6.88182e-06,7.55322e-06,-2.18204e-06,-1.92557,0.99501,1.71609,-1.96585,0.918471,1.91751,-1.95377,0.918471,1.93765,1.87723,0.990982,-1.86917,-1.82486,1.00307,1.4905,-1.11183,0.934585,1.50259,-1.05544,1.07961,1.32534,-1.49453,1.72012,-1.05946
5.95,-7.829673725493635e-06,-4.548051764705791e-05,-7.439669411764087e-05,-1.49386e-05,-3.3898941176516443e-07,-7.349164509804724e-06,-1.7212752941177618e-06,-7.849423333333676e-06,-0.048638518518341334,0.9812839999999992,1.6765511111111093,-1.9839003703703706,0.8884822962962958,1.90945,-1.852606666666663,0.9065347037037033,1.8833396296296296,1.9564522222222254,1.0112740740740738,-1.927207037037038,-1.7933766666666695,1.040364444444442,1.5779314814814842,-1.0718485185185178,0.8293985925925889,1.7889000000000088,-1.0948255555555624,1.136602592592596,1.5819622222222298,-1.3110162962962968,1.8151588888888928,-1.5856903703703882
5.96,-3.40734e-05,-2.0658411538461056e-05,-1.7004446153844214e-05,-1.0400194230769472e-05,2.417675576923683e-06,-5.53902e-06,-1.7798505769230528e-05,-3.0148342307694733e-06,2.04642,0.939806592592594,1.6323851851851863,-1.962715185185186,0.851182592592594,1.948247777777776,-1.7738325925925942,0.890719592592593,1.9006537037037028,-1.9006537037035263,0.9721829629629646,-1.9027425925925943,1.864092222222054,0.8481982222222296,1.7316048148148093,-1.102287777777776,0.7040711851851889,-1.9121355555553825,-1.4400744444444324,1.2073166666666653,1.7959155555555497,-1.4142599999999956,1.9930070370370312,1.8885607407405727
5.97,-1.4422138461538372e-05,-2.0103215384615122e-05,-4.990288461538468e-05,-5.564847692308156e-06,3.3440761538460657e-06,2.388626000000265e-06,-2.4196123076923253e-05,-5.9651007692308135e-06,-1.9439166666666667,0.9198141111111111,1.6493966666666668,-1.959581111111111,0.8285038888888889,1.9958411111111112,-1.770251111111111,0.9126521111111111,1.8902055555555557,-1.983307777777778,0.9059381111111111,-1.8369444444444445,1.9318355555555555,0.8723685555555556,1.7447366666666666,-1.247458888888889,0.6463312222222222,-1.75951,-1.8109777777777778,1.23179,1.8145644444444444,-1.5907644444444444,-1.8118755555555557,1.8611144444444445
5.98,-1.8243953846153495e-05,-3.584873461538527e-05,-1.656545461538197e-05,3.0839063846147804e-05,-4.144584230768878e-06,-6.907643076923253e-06,-1.251122692308098e-05,-7.256254230769495e-06,-1.8290370370370346,0.9675576296296317,1.701622592592594,-1.9580885185185182,0.8628196296296317,1.9533207407407387,-1.7650270370370367,0.964126370370372,1.8775277777777775,-1.9959911111111124,0.890272,-1.8093370370370367,1.9683911111111168,1.0178387407407439,1.7163885185185181,-1.4167996296296352,0.6858690000000018,-1.502137777777771,-1.9131814814814818,1.270582592592594,1.6534274074074016,-1.8481311111111212,-1.3098237037036842,1.8297848148148141
5.99,-7.433788269230874e-06,-3.444137884615028e-05,-4.5306367307683925e-05,-1.5545442307688537e-05,-5.635856538461748e-06,-2.708185192307378e-06,2.9167015384612035e-05,-1.62814e-05,-1.847682592592593,1.0509640740740744,1.7054966666666664,-1.9449637037037038,0.9445810370370374,1.939291851851852,-1.7547322222222221,1.0096333333333334,1.8894592592592594,-0.39522592592588635,0.9242900370370373,-1.869615555555556,0.3815074074073699,1.0554337037037047,1.6901292592592578,-1.5527166666666679,0.6813935185185183,-1.3490607407407391,-1.7611466666666655,1.386510000000001,1.5531629629629626,1.6198551851851806,-0.6843774444444417,1.8743918518518523
6.0,-1.0535765384615692e-05,-5.409909615384708e-05,-3.509021153846347e-05,-3.946392307692693e-05,-3.6023036538455365e-06,-2.640398903843838e-06,3.950914480765834e-06,-1.5422782692307846e-05,-1.897818888888889,1.07961,1.69595,-1.9640600000000001,0.9887440000000001,1.9309333333333332,-1.7595055555555554,1.0155977777777778,1.9515244444444444,1.971668888888889,0.9636787777777778,-1.9483977777777777,1.5822599999999998,1.0661744444444445,1.6041944444444445,-1.7496588888888889,0.6038092222222222,-1.06976,-1.6489511111111113,1.489158888888889,1.53884,1.3692033333333333,-0.7058618888888889,1.951971111111111
6.01,-1.4957926923074441e-05,-3.442201153845988e-05,-3.917345769230802e-05,-1.6843042307693466e-05,-6.339535384616047e-06,-4.338256923075931e-06,-2.220133076923358e-05,3.4925511538459885e-06,-1.9109425925925925,0.9963537037037065,1.7615929629629603,-1.9944977777777773,1.0115740740740737,1.8708092592592604,-1.7775585185185188,1.0056074074074075,1.9995725925925925,1.9210922222222226,0.9884452222222221,-1.9688351851851849,0.562931481481638,1.1503277777777754,1.5275037037037056,-1.958687037037032,0.597244999999996,-0.9222008518518494,-1.5816611111111112,1.5915111111111093,1.5363025925925924,1.8132196296296164,-1.5106422222222011,0.589332962963117
6.0200000000000005,-2.90508615384536e-06,-3.245946153846198e-05,-3.786939230769072e-05,-2.0852084615383733e-05,-5.642312307693014e-06,-1.1749451538458098e-05,-6.6235892307697595e-06,8.457018461537756e-06,-1.91348,0.9232453703703676,1.8390311111111146,-2.005534444444445,1.0157470370370367,1.84276111111111,-1.727878518518514,0.9996361851851848,1.974654814814812,1.9066140740740734,0.9841186296296289,-1.9636111111111099,1.4039651851855321,1.205526296296298,1.5254181481481515,1.3548803703707204,0.8802760370370597,-1.264761925925957,-1.5997192592592613,1.6228429629629633,1.5525718518518532,-1.2199996296299642,1.369197407407739,-1.753842222222207
6.03,-1.4170363461536531e-05,-2.7136709615384478e-05,-4.971562884615688e-05,-4.4405774999988005e-05,-4.42863769230659e-06,-1.7785544230784392e-06,1.6881759423064518e-06,-9.444747115385994e-06,-1.9094533333333334,0.8862436666666667,1.85843,-2.0007633333333334,0.9788963333333334,1.8812566666666666,-1.6771533333333333,0.9856106666666666,1.9443666666666668,1.9443633333333332,0.9493553333333333,-1.9349666666666667,1.9094533333333332,1.2474566666666667,1.5791233333333334,1.6717766666666667,1.24611,-0.6687100000000001,-1.6220966666666667,1.6207533333333333,1.5361566666666666,-1.6878933333333332,1.8248566666666666,-1.67178
