L_Quad: EMG 1,L_Quad: Acc 1.X,L_Quad: Acc 1.Y,L_Quad: Acc 1.Z,L_Hamstrings: EMG 2,L_Hamstrings: Acc 2.X,L_Hamstrings: Acc 2.Y,L_Hamstrings: Acc 2.Z,L_AnteriorTibialis: EMG 3,L_AnteriorTibialis: Acc 3.X,L_AnteriorTibialis: Acc 3.Y,L_AnteriorTibialis: Acc 3.Z,L_Calf: EMG 4,L_Calf: Acc 4.X,L_Calf: Acc 4.Y,L_Calf: Acc 4.Z,R_Quad: EMG 5,R_Quad: Acc 5.X,R_Quad: Acc 5.Y,R_Quad: Acc 5.Z,R_Hamstrings: EMG 6,R_Hamstrings: Acc 6.X,R_Hamstrings: Acc 6.Y,R_Hamstrings: Acc 6.Z,R_AnteriorTibialis: EMG 7,R_AnteriorTibialis: Acc 7.X,R_AnteriorTibialis: Acc 7.Y,R_AnteriorTibialis: Acc 7.Z,R_Calf: EMG 8,R_Calf: Acc 8.X,R_Calf: Acc 8.Y,R_Calf: Acc 8.Z
0.14666586738080423,0.06419431323894303,0.16512414193645072,0.2479927832641431,0.16790447953684728,0.2409385611804035,0.010816754423563849,0.23694067165174615,0.02192147368009422,0.19029794474482598,0.0038353732485644776,0.1440818453003706,0.4931968997774621,0.10136418273939192,0.5973068483640733,0.1566796239259203,0.36576177949147787,0.10026948640910723,0.16520773666379276,0.25536425195808476,0.42115364490532103,0.7923680586780577,0.151556796869776,0.2578673927879429,0.3539033452312695,0.15925745115342826,0.021951907770810308,0.30012231673872525,0.5829336106548328,0.0643501419131304,0.5295671149338539,0.057213865768234354
0.14666586738080423,0.06419431323894303,0.16512414193645072,0.2479927832641431,0.16790447953684728,0.2409385611804035,0.010816754423563849,0.23694067165174615,0.02192147368009422,0.19029794474482598,0.0038353732485644776,0.1440818453003706,0.4931968997774621,0.10136418273939192,0.5973068483640733,0.1566796239259203,0.36576177949147787,0.10026948640910723,0.16520773666379276,0.25536425195808476,0.42115364490532103,0.7923680586780577,0.151556796869776,0.2578673927879429,0.3539033452312695,0.15925745115342826,0.021951907770810308,0.30012231673872525,0.5829336106548328,0.0643501419131304,0.5295671149338539,0.057213865768234354
0.14666586738080423,0.06419431323894303,0.16512414193645072,0.2479927832641431,0.16790447953684728,0.2409385611804035,0.010816754423563849,0.23694067165174615,0.02192147368009422,0.19029794474482598,0.0038353732485644776,0.1440818453003706,0.4931968997774621,0.10136418273939192,0.5973068483640733,0.1566796239259203,0.36576177949147787,0.10026948640910723,0.16520773666379276,0.25536425195808476,0.42115364490532103,0.7923680586780577,0.151556796869776,0.2578673927879429,0.3539033452312695,0.15925745115342826,0.021951907770810308,0.30012231673872525,0.5829336106548328,0.0643501419131304,0.5295671149338539,0.057213865768234354
0.11573751290277516,0.38992589581573817,0.7777389413469222,0.23811448289802528,0.38118854813770703,0.14483300604141072,0.010816754423563849,0.42627934594598227,0.14359576769921625,0.4968375385543363,0.18831451161397514,0.1531499579816648,0.07263950598220584,0.2072512020314023,0.3691525571487558,0.1566796239259203,0.44749912627603783,0.46802918771033214,0.78279848615492,0.2740217256283579,0.21653201266832847,0.48177083333333337,0.7800467567080863,0.26701316503412625,0.26311284972141036,0.24360306954801503,0.036029892396169216,0.3282041679480417,0.21776073483147404,0.4549435753057091,0.32352793191147455,0.4713930671158828
0.07924389269111591,0.6830722585548812,0.13773894134692236,0.2478072359207863,0.38118854813770703,0.22448340812478346,0.3618563381047601,0.7560442036751105,0.21256128494059562,0.9391858131655282,0.1263855782644128,0.22904714323677636,0.06698114192460919,0.6731975723451152,0.12797225657641123,0.030941510249641247,0.30288268312930383,0.8348567931838152,0.19961984423804813,0.39186497728680975,0.2892479870718716,0.11909027465527566,0.06256789296118309,0.22275630427348442,0.3661515695235621,0.5545561944988948,0.056311938501435635,0.32165140846937396,0.3590735521157285,0.6550433934224984,0.1038498262692977,0.9771168414021415
0.011254159951091483,0.896619468712975,0.09051671912470009,0.26900921042540493,0.22319090866929786,0.8467759720725789,0.6146048383552215,0.3500092186603861,0.5091130090785265,0.7818699766153964,0.591528312178084,0.20677078571217056,0.10390145261481055,0.785738566154658,0.558903619900017,0.4154563267671696,0.1833637322583301,0.7261330607677832,0.20777604115790876,0.4002705516925876,0.24932849057398576,0.19601389201139108,0.21988824725525108,0.28244159998699503,0.2574011401610343,0.5375606315071728,0.21174263701014742,0.34144261457679353,0.7050979698377159,0.7738217653003435,0.08640469268583582,0.9725402096825699
0.018829438607090226,0.789520488155141,0.02329449690247793,0.22823618253190747,0.2745465138372771,0.37120965607523215,0.20500711686981865,0.36736526380402434,0.6401474918371471,0.8033771323638464,0.4398656182607885,0.24296986668965495,0.08996798851578723,0.7471228014196194,0.356824104823593,0.49634451289964093,0.2565348248049273,0.8411974776890085,0.047471011626256866,0.33638818620867594,0.29511262260584625,0.07101389201139101,0.14122807010821709,0.3075722508137363,0.3261898914675096,0.4733551713162232,0.014912915458130852,0.31175580541566417,0.585266723913017,0.7962327788622011,0.11748874888909518,0.9816934731217131
0.041701762805109725,0.8859746457529492,0.08448328087529994,0.22823618253190747,0.4069782443785495,0.24499352880602898,0.7734056755202289,0.34054228494567423,0.4953199056302508,0.7471135360317211,0.49673912847977436,0.2095553304027463,0.04830854053454008,0.43946339218308006,0.13460031789622143,0.8807275339409687,0.15961195346839097,0.8801736805479119,0.10827636765550422,0.3565615647825428,0.21120601398178745,0.03836110798860898,0.23299827677975674,0.3122842478437503,0.34004661834938954,0.49412752608388333,0.0923418308976047,0.31670360694251903,0.6303014971590155,0.8119204883555015,0.1139997221724028,0.8787073208841737
0.024875455964731227,0.8540401768728711,0.3511499475419666,0.22823618253190747,0.1579976394684091,0.3365002210762013,0.609119150357429,0.8444022516790871,0.5999999999999999,0.7994968843409413,0.6863174958763936,0.2568925901425336,0.14117618323703712,0.921064516889041,0.806602614507085,0.5792055816207091,0.15057066365462937,0.907649980070417,0.1193318869335492,0.3498371052579205,0.23101483776124157,0.17117360798860898,0.13467305534596424,0.32799090461046365,0.4829234279369461,0.47902035898013046,0.04306888470884867,0.3430918817524119,0.7386093700237164,0.8410548059859163,0.13017611876797655,0.9359211866524081
0.020832570373801956,0.9051353270809959,0.5344832808752998,0.21355789249024837,0.48329262353173574,0.35227723698485175,0.2408131544053008,0.8270462065354489,0.8310344827586207,0.7839758922493205,0.8000645163143651,0.2387930496537914,0.20278187930692954,0.9319358741058799,0.7476026577472722,0.4983173954882378,0.3201895919619641,0.8623330927063204,0.11380412729452671,0.32966372668405364,0.17565598205116648,0.18419444132194232,0.016092284185850604,0.33741489867049157,0.34697498179032954,0.5092346931876363,0.05010787702152813,0.34144261457679353,0.6451575823311455,0.8186437924240587,0.1428634886468579,0.9382095025121938
