L_Quad: EMG 1,L_Quad: Acc 1.X,L_Quad: Acc 1.Y,L_Quad: Acc 1.Z,L_Hamstrings: EMG 2,L_Hamstrings: Acc 2.X,L_Hamstrings: Acc 2.Y,L_Hamstrings: Acc 2.Z,L_AnteriorTibialis: EMG 3,L_AnteriorTibialis: Acc 3.X,L_AnteriorTibialis: Acc 3.Y,L_AnteriorTibialis: Acc 3.Z,L_Calf: EMG 4,L_Calf: Acc 4.X,L_Calf: Acc 4.Y,L_Calf: Acc 4.Z,R_Quad: EMG 5,R_Quad: Acc 5.X,R_Quad: Acc 5.Y,R_Quad: Acc 5.Z,R_Hamstrings: EMG 6,R_Hamstrings: Acc 6.X,R_Hamstrings: Acc 6.Y,R_Hamstrings: Acc 6.Z,R_AnteriorTibialis: EMG 7,R_AnteriorTibialis: Acc 7.X,R_AnteriorTibialis: Acc 7.Y,R_AnteriorTibialis: Acc 7.Z,R_Calf: EMG 8,R_Calf: Acc 8.X,R_Calf: Acc 8.Y,R_Calf: Acc 8.Z
0.11996347209219971,0.12499555268586408,0.015462350677262943,0.3313223425466414,0.16790447953684728,0.3090237338872757,0.008101545119739248,0.33664269153860754,0.2492973820215202,0.206489279315888,0.005690051568442943,0.13932287105021013,0.48325423218076635,0.07864393605051408,0.6718125095950218,0.19111813867528654,0.36898044036915256,0.06676104243516513,0.011340001213043694,0.3107232691233044,0.42150402585625674,0.8023253064552408,0.02628153995670076,0.3472927634365012,0.35714926273618947,0.22764608182063453,0.02158006853755673,0.2905761707222854,0.5624134665917611,0.05995607973519055,0.6038368755319298,0.019641683522905535
0.11996347209219971,0.12499555268586408,0.015462350677262943,0.3313223425466414,0.16790447953684728,0.3090237338872757,0.008101545119739248,0.33664269153860754,0.2492973820215202,0.206489279315888,0.005690051568442943,0.13932287105021013,0.48325423218076635,0.07864393605051408,0.6718125095950218,0.19111813867528654,0.36898044036915256,0.06676104243516513,0.011340001213043694,0.3107232691233044,0.42150402585625674,0.8023253064552408,0.02628153995670076,0.3472927634365012,0.35714926273618947,0.22764608182063453,0.02158006853755673,0.2905761707222854,0.5624134665917611,0.05995607973519055,0.6038368755319298,0.019641683522905535
0.04148894830476548,0.12499555268586408,0.015462350677262943,0.3313223425466414,0.12229500976745912,0.3090237338872757,0.008101545119739248,0.33664269153860754,0.13793103448275873,0.206489279315888,0.005690051568442943,0.13932287105021013,0.10329508571314933,0.07864393605051408,0.6718125095950218,0.19111813867528654,0.40090283106283076,0.06676104243516513,0.011340001213043694,0.3107232691233044,0.42150402585625674,0.8023253064552408,0.02628153995670076,0.3472927634365012,0.3432925358543096,0.22764608182063453,0.02158006853755673,0.2905761707222854,0.3909848030010261,0.05995607973519055,0.6038368755319298,0.019641683522905535
0.029646350147333574,0.7223323549322043,0.4106487604338482,0.9429177609491036,0.0496876672650388,0.31416839450441525,0.04806478826925222,0.11461448219598872,0.0944960597311689,0.4162905283603956,0.27109976592370993,0.6113031961027953,0.05825120813123583,0.6953966977884118,0.2697120144005073,0.8776812795069944,0.45235607018694246,0.6307142531361234,0.07186087530729228,0.816738848351131,0.3196602762124497,0.12996636021142596,0.13103881433736694,0.012389676521233616,0.15918739810731097,0.10320087775155333,0.24682782254329896,0.27842100486602817,0.2645561267846206,0.7216346366918145,0.41841096475207873,0.8398119205414029
0.14538730362793711,0.7010427090121524,0.47120431598940377,0.8858355218982071,0.03607379054583472,0.33152311200393064,0.13447579524496991,0.06096852447928849,0.0393236459380654,0.466733752658163,0.4265540271889377,0.5932036556140532,0.03310142973694054,0.7345335837690317,0.26285023120606166,0.855979571032429,0.4362048606097838,0.7726905840133784,0.199283828939808,0.2221901482030113,0.8373316720750368,0.18229166666666666,0.1526703630528013,0.1474669247149681,0.15630920346608468,0.4295156871926153,0.1837176993609336,0.24873419570489877,0.13992285514703226,0.41963961048856196,0.1354376734570585,0.6782946537117752
0.07474093563218016,0.6903978860521264,0.3327777777777778,0.7781947282593737,0.05899346578321662,0.30470218495922496,0.30297479541194416,0.0672798136224297,0.6192970437171069,0.5540393331735299,0.5232389945612136,0.6307950089368254,0.14199499618366673,0.6888738834583086,0.24054943582411328,0.9250304616333191,0.3587468668432406,0.7638686277451876,0.2714129982760039,0.17343781664949975,0.9520199350995583,0.3333148897885741,0.18812892367665615,0.939433723541593,0.20456030600120226,0.6770843031572824,0.7928313420394555,0.2850180735685014,0.2798457102940645,0.6639196583128097,0.2462169063531211,0.8499183431957131
0.1571657184162021,0.6983003861777047,0.3383333333333333,0.14979938659662886,0.15406072211226796,0.29681367700489975,0.1134134202240981,0.14301528334012417,0.42274531957917594,0.23585899529530405,0.07520211961387005,0.2769665601908605,0.03680930803638828,0.6062515686103332,0.08371375497223685,0.5546314798143273,0.41686402640966985,0.5715345310876505,0.7078377157298765,0.2070601142726112,0.8098611928559205,0.09090386021142592,0.1311002952450565,0.28254417290870254,0.2326036818335783,0.7526201386760468,0.20225988700564984,0.33779462318828696,0.2668148520758452,0.8493774139944028,0.10031215274598554,0.8087286577195681
0.041921458461110825,0.3902138785793936,0.4039820937671815,0.115550043166091,0.22485884657223826,0.2510603308698136,0.540924363757652,0.2897527559181572,0.11724137931034473,0.40076953626877476,0.3172305019902206,0.26304383673798193,0.0747203472222861,0.6584340832511597,0.35745496957182427,0.570414540523102,0.41197804624404594,0.714383787585138,0.24101032026138025,0.21042234403492233,0.2588356979312936,0.051841360211425894,0.09826374052610277,0.2715495131720032,0.27960032969305454,0.28222080793102483,0.1342039455404277,0.2949136766222112,0.24139009116425095,0.7860729191393765,0.055906358169900756,0.8933963445316441
0.035030685183622484,0.5945944794118925,0.3767598715449593,0.15143030771236876,0.31765712344808916,0.04122601928476323,0.008101545119739248,0.8778357355629659,0.3124004919929686,0.7128616463050158,0.45688656597239685,0.18507658540186164,0.05714947698172645,0.5052359932392704,0.15160147373845503,0.40074663790377196,0.4922590585540402,0.5951514178679596,0.47289174316532584,0.27598582439998953,0.46401495132466863,0.11434136021142595,0.06555014762252818,0.194586895015108,0.30460054984989615,0.336984288682129,0.12716495322774823,0.3328468216614321,0.20988428272054832,0.8583418194191458,0.09079662533682452,0.9061730804751922
0.030848229207360592,0.8239092971060114,0.18009320487829267,0.17589412444846728,0.1794792575082256,0.09644557496503967,0.2787254294428699,0.8368123561325481,0.23103448275862068,0.9146345434960859,0.24013529924892887,0.22962930045107321,0.05825120813123583,0.5580707893131073,0.02474635435879794,0.10461696135538304,0.2927441167185516,0.8424381135705072,0.14261619868678,0.31801369642887883,0.2588356979312936,0.026283639788574065,0.20982195329978007,0.18987489798509402,0.15918739810731097,0.37286381055354206,0.03565805316291564,0.3278990201345772,0.5217570004415352,0.7625281179849832,0.03338627663488633,0.8960666578208819
