L_Quad: EMG 1,L_Quad: Acc 1.X,L_Quad: Acc 1.Y,L_Quad: Acc 1.Z,L_Hamstrings: EMG 2,L_Hamstrings: Acc 2.X,L_Hamstrings: Acc 2.Y,L_Hamstrings: Acc 2.Z,L_AnteriorTibialis: EMG 3,L_AnteriorTibialis: Acc 3.X,L_AnteriorTibialis: Acc 3.Y,L_AnteriorTibialis: Acc 3.Z,L_Calf: EMG 4,L_Calf: Acc 4.X,L_Calf: Acc 4.Y,L_Calf: Acc 4.Z,R_Quad: EMG 5,R_Quad: Acc 5.X,R_Quad: Acc 5.Y,R_Quad: Acc 5.Z,R_Hamstrings: EMG 6,R_Hamstrings: Acc 6.X,R_Hamstrings: Acc 6.Y,R_Hamstrings: Acc 6.Z,R_AnteriorTibialis: EMG 7,R_AnteriorTibialis: Acc 7.X,R_AnteriorTibialis: Acc 7.Y,R_AnteriorTibialis: Acc 7.Z,R_Calf: EMG 8,R_Calf: Acc 8.X,R_Calf: Acc 8.Y,R_Calf: Acc 8.Z
0.12102229351896253,0.12134749320523415,0.022320987654320914,0.3075241792308224,0.0019269737136243406,0.35314234774533343,0.005391904967931887,0.35151504054224103,0.013322096018021404,0.20447108492120628,0.007679732427400453,0.11745278259038291,0.49452243239404475,0.10637443677584682,0.6763425677923396,0.1287060737916154,0.37817843127939366,0.10508428528284018,0.005047260218099723,0.31074289872621613,0.42292576670426413,0.8453627127759074,0.027011516386972172,0.3591684039180969,0.33568175918839077,0.18310348561514556,0.030890353110723117,0.32050192364526026,0.5653059177517585,0.08114844396383873,0.6234793501372476,0.002051006975277535
0.12102229351896253,0.12134749320523415,0.022320987654320914,0.3075241792308224,0.0019269737136243406,0.35314234774533343,0.005391904967931887,0.35151504054224103,0.013322096018021404,0.20447108492120628,0.007679732427400453,0.11745278259038291,0.49452243239404475,0.10637443677584682,0.6763425677923396,0.1287060737916154,0.37817843127939366,0.10508428528284018,0.005047260218099723,0.31074289872621613,0.42292576670426413,0.8453627127759074,0.027011516386972172,0.3591684039180969,0.33568175918839077,0.18310348561514556,0.030890353110723117,0.32050192364526026,0.5653059177517585,0.08114844396383873,0.6234793501372476,0.002051006975277535
0.12102229351896253,0.12134749320523415,0.022320987654320914,0.3075241792308224,0.0019269737136243406,0.35314234774533343,0.005391904967931887,0.35151504054224103,0.013322096018021404,0.20447108492120628,0.007679732427400453,0.11745278259038291,0.49452243239404475,0.10637443677584682,0.6763425677923396,0.1287060737916154,0.37817843127939366,0.10508428528284018,0.005047260218099723,0.31074289872621613,0.42292576670426413,0.8453627127759074,0.027011516386972172,0.3591684039180969,0.33568175918839077,0.18310348561514556,0.030890353110723117,0.32050192364526026,0.5653059177517585,0.08114844396383873,0.6234793501372476,0.002051006975277535
0.04366134468855565,0.5301086948702319,0.07111111111111111,0.5701024788649462,0.46740976735933126,0.6481725452370961,0.18956137518784608,0.20511689715208922,0.5655172413793103,0.33758157799275185,0.22117476196272234,0.3903381622668039,0.029404906859597752,0.4044144884664051,0.41662407388257205,0.3965494003079692,0.2950445961286239,0.4121444928375796,0.09176081000777322,0.336222976231114,0.137256554626735,0.4453125,0.027011516386972172,0.2638718336807836,0.3320665620621938,0.32102730095474846,0.07250162082059838,0.6454075572420653,0.39840116405561593,0.4459791698809661,0.36656011008990014,0.4482725996335161
0.3028403883172389,0.8494568722100737,0.26120987654320976,0.6164881817496819,0.3085812056352867,0.921114920456748,0.2824605536506491,0.20230058176839982,0.4758620689655174,0.47845256711010775,0.14723919867804092,0.5374171252811147,0.07980151945201819,0.772031226344732,0.10018203463890632,0.7575869140211949,0.2441181730170115,0.7445674384130931,0.1917409829311007,0.9882321958319109,0.2602574387793009,0.0556789538907593,0.11878172305851183,0.1167432961133164,0.17980752739582279,0.42873678208684574,0.08173352389214816,0.9472234503802142,0.3446559614163585,0.9775889864381425,0.11852202895776966,0.8441512433764663
0.20984115605496048,0.7174645560448135,0.3389876543209875,0.07877348989023712,0.23143590422646493,0.1391005486045592,0.5607365263515847,0.20545622633997043,0.10391928329232351,0.8311311406203951,0.347656937958671,0.5490572096296201,0.04698300791795741,0.7086476265887189,0.4970223584578649,0.5982521298776685,0.13200977712849885,0.9293732709579995,0.39239865782761674,0.9260309452291547,0.1987569967030179,0.05047062055742596,0.22366195925455715,0.055487334723134496,0.24580588674764167,0.33242859180042117,0.1964690985888232,0.9422756488533593,0.5744630347704248,0.9394902633829844,0.2555456236496883,0.7709251358633195
0.11975414483978702,0.7706816937668192,0.6004567901234569,0.7968005139527923,0.13421179347841375,0.12490123428677385,0.1415952634362362,0.11552035605020823,0.08228761325940039,0.3348833902626156,0.09415725580698764,0.407433891583141,0.16184779828717008,0.49807302448039303,0.6375734927437218,0.8724828096926323,0.14346074389123237,0.8369703546855463,0.5189843535612316,0.7158915850847084,0.10170652269611387,0.06609562055742597,0.2892121068770855,0.016763286403746726,0.37725193983403055,0.3173214246966683,0.5448992180664559,0.9208351755703215,0.20426978555691877,0.8175331998666506,0.36021642515045954,0.7366003979665319
0.03608950661038532,0.7515245009778346,0.291567901234568,0.19643044553280642,0.23143590422646493,0.5127530170311382,0.8549076974764271,0.19283364805368802,0.23793103448275862,0.29026053799920587,0.07583134695864761,0.42274888738130745,0.523040587244332,0.8064898415402686,0.2961997788200511,0.37043322112339067,0.426062017319911,0.4740315661915024,0.20058539835353661,0.8823219583191099,0.09758911085433776,0.04265812055742595,0.22366195925455715,0.02618728046377472,0.7720036949333002,0.2814419028252552,0.4998496672653074,0.8927976335848105,0.2357755940006214,0.8852350356933748,0.30153733946063327,0.6519327111544557
0.03926138262754985,0.5790818575644757,0.0587901234567902,0.20295412999576606,0.1293318288324363,0.7065475040991024,0.42897037125842197,0.2338570274841059,0.25517241379310324,0.6759212197041873,0.5069027665718311,0.37401935529623226,0.3946708930173684,0.7568113262411577,0.1091023527916857,0.5203722978567522,0.179513334708377,0.7835375273385482,0.33435718161788075,0.29613957337094465,0.2369043714019607,0.025050212775907327,0.2105519297300515,0.02564468686637918,0.5757279553638303,0.29088388226510076,0.09369981082370323,0.22705477866001544,0.2697073032358428,0.8785117316248175,0.028124518570740026,0.8281330323579654
0.031248855560702945,0.8196478793829388,0.4112098765432098,0.235572552310564,0.24312280723204469,0.08703639610601288,0.5352090539011104,0.25121307262774417,0.15564342122335803,0.7593465521966489,0.20673701819385076,0.4032570745472773,0.6501460302178584,0.8501401343567978,0.11779341576446448,0.6061436602320559,0.3472008929653473,0.6947679442658388,0.47697338030466074,0.12466585549307653,0.11590276366708195,0.07452937944257404,0.13306679967373236,0.14501527829340033,0.7613091189604364,0.5061610134935791,0.11473557469667511,0.18747236644517626,0.1455373523106618,0.7323713483315918,0.029920198625142187,0.6615605923626158
